DATAFLOW,LAST UPDATE,freq,incsrc,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,2001,6568,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FI,1996,9450,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FI,1997,9678,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FI,1998,9927,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FI,1999,10044,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FI,2000,10241,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FI,2001,10730,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,1995,10133,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,1996,10493,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,1997,10666,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,1998,11100,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,1999,11320,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,2000,11359,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,FR,2001,11946,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,1995,5129,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,1996,5360,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,1997,5578,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,1998,6111,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,1999,6434,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,2000,6736,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IE,2001,7556,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,1995,6287,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,1996,6774,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,1997,7184,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,1998,7520,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,1999,8263,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,2000,8952,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,IT,2001,8952,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,1995,15642,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,1996,16064,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,1997,17591,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,1998,17762,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,1999,18475,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,2000,19336,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,LU,2001,20045,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,1995,8796,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,1996,8909,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,1997,9991,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,1998,10350,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,1999,10894,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,2000,11515,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,NL,2001,11789,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,1995,2570,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,1996,2845,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,1997,3114,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,1998,3363,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,1999,3352,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,2000,4004,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,PT,2001,4040,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,1995,5032,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,1996,5412,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,1997,6084,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,1998,6273,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,1999,6402,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,2000,6936,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,UK,2001,7429,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,1995,10061,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,1996,10463,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,1997,10226,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,1998,10563,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,1999,10719,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,2000,11738,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,AT,2001,12602,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,1995,8922,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,1996,9305,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,1997,9963,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,1998,10162,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,1999,10452,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,2000,10663,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,BE,2001,10929,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,1995,9767,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,1996,10345,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,1997,10946,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,1998,11568,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,1999,12064,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,2000,12454,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,DE,2001,13489,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,1995,8136,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,1996,8531,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,1997,8931,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,1998,9443,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,1999,9882,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,2000,10410,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EA12,2001,10930,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,1995,5004,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,1996,5841,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,1997,5607,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,1998,5722,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,1999,6051,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,2000,6933,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EL,2001,6691,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,1995,5572,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,1996,5968,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,1997,6233,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,1998,6610,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,1999,6679,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,2000,7426,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,ES,2001,7916,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,1995,8007,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,1996,8368,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,1997,8893,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,1998,9340,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,1999,9707,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,2000,10255,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,EU15,2001,10827,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FI,1996,8013,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FI,1997,8414,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FI,1998,8450,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FI,1999,8473,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FI,2000,8555,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FI,2001,9242,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,1995,9196,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,1996,9463,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,1997,9566,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,1998,10436,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,1999,10780,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,2000,10798,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,FR,2001,11723,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,1995,5686,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,1996,6002,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,1997,5904,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,1998,6636,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,1999,6508,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,2000,6520,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IE,2001,7009,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,1995,7423,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,1996,7734,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,1997,8197,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,1998,8455,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,1999,9340,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,2000,10349,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,IT,2001,10106,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,1995,15858,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,1996,15886,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,1997,17892,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,1998,17609,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,1999,18080,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,2000,19811,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,LU,2001,20787,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,1995,8505,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,1996,8725,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,1997,9962,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,1998,10699,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,1999,11378,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,2000,11884,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,NL,2001,11813,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,1995,3766,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,1996,3998,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,1997,4333,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,1998,4676,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,1999,4628,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,2000,5492,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,PT,2001,5591,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,1995,7199,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,1996,7409,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,1997,8525,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,1998,8711,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,1999,8784,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,2000,9437,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,PPS,UK,2001,10299,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,1995,12728,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,1996,13559,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,1997,12621,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,1998,12518,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,1999,12814,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,2000,13516,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,AT,2001,13285,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,1995,10930,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,1996,11485,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,1997,12079,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,1998,11564,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,1999,12123,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,2000,12352,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,BE,2001,12446,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,1995,11796,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,1996,12786,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,1997,13592,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,1998,13341,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,1999,14120,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,2000,14386,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,DE,2001,14688,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,1995,9474,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,1996,9923,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,1997,10442,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,1998,10581,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,1999,11027,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,2000,11532,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EA12,2001,11814,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,1995,4701,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,1996,5357,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,1997,5263,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,1998,5628,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,1999,5734,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,2000,6380,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EL,2001,6469,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,1995,5486,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,1996,5744,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,1997,5968,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,1998,6204,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,1999,6662,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,2000,7370,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,ES,2001,7699,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,1995,9246,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,1996,9634,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,1997,10284,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,1998,10711,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,1999,11122,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,2000,11770,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,EU15,2001,12320,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FI,1996,10838,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FI,1997,10663,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FI,1998,10823,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FI,1999,10881,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FI,2000,11412,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FI,2001,11787,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,1995,12023,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,1996,12371,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,1997,12595,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,1998,12836,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,1999,13007,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,2000,13338,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,FR,2001,13910,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,1995,5788,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,1996,5976,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,1997,6462,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,1998,7344,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,1999,7441,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,2000,8003,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IE,2001,9152,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,1995,7383,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,1996,6985,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,1997,8018,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,1998,8686,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,1999,9077,
